,Num_Acc,lum,agg,atm,col,lat,long,datetime
360,202100008611,5,2,1,2,48.7655715885,2.3975300789,2021-11-10 08:30:00
361,202100008612,1,2,8,3,48.81038,2.5669,2021-11-10 15:30:00
362,202100008613,4,2,5,6,48.82036,2.50785,2021-11-10 18:40:00
363,202100008670,3,1,1,3,48.82716,2.50842,2021-11-10 06:40:00
364,202100008762,1,2,1,3,48.79593,2.41493,2021-11-09 17:02:00
365,202100008763,1,2,1,3,48.84559,2.42962,2021-11-09 09:00:00
366,202100008764,1,2,1,3,48.79184,2.51866,2021-11-08 11:00:00
367,202100008765,5,2,1,3,48.8148,2.4379,2021-11-09 18:10:00
368,202100008766,5,2,1,6,48.75307,2.40553,2021-11-09 20:05:00
369,202100008851,1,2,1,3,48.8406275871,2.481880188,2021-11-08 10:20:00
370,202100008852,1,2,1,2,48.81338,2.35106,2021-11-08 11:40:00
371,202100008853,1,2,1,2,48.81307,2.52962,2021-11-06 11:52:00
372,202100008854,4,2,1,1,48.75,2.55,2021-11-08 18:14:00
373,202100008917,5,1,1,6,48.77098,2.38721,2021-11-08 21:00:00
374,202100008972,1,2,1,2,48.79436,2.36904,2021-11-07 15:20:00
375,202100008973,1,2,2,3,48.85238,2.48632,2021-11-07 10:30:00
376,202100009045,5,1,1,2,48.80943,2.33918,2021-11-07 19:20:00
377,202100009046,1,1,1,2,48.75719,2.32983,2021-11-07 16:35:00
378,202100009124,1,2,1,3,48.7435569009,2.4522421359,2021-11-06 11:00:00
379,202100009125,1,2,1,3,48.79487,2.50342,2021-11-06 12:00:00
380,202100009126,5,2,1,3,48.80715,2.36314,2021-11-05 21:20:00
381,202100009127,5,2,1,3,48.78141,2.33424,2021-11-06 05:25:00
382,202100009185,4,2,1,1,48.77168,2.34526,2021-11-06 02:25:00
383,202100009190,3,1,1,2,48.860366938,2.4850559235,2021-11-06 19:00:00
384,202100009296,2,2,1,3,48.80112,2.33676,2021-11-05 07:40:00
385,202100009297,5,2,1,2,48.80503,2.38122,2021-11-05 21:05:00
386,202100009298,5,2,1,3,48.81261,2.40539,2021-11-05 05:50:00
387,202100009299,4,2,2,6,48.80812,2.38829,2021-11-04 19:30:00
388,202100009300,5,2,1,3,48.85256,2.46081,2021-11-05 21:15:00
389,202100009301,1,2,8,3,48.7747,2.43937,2021-11-05 17:00:00
390,202100009302,1,2,1,2,48.78367,2.44733,2021-11-05 12:30:00
391,202100009303,5,1,3,1,48.77424,2.44445,2021-11-04 18:50:00
392,202100009304,5,2,2,6,48.77065,2.49435,2021-11-04 17:30:00
393,202100009305,5,2,5,3,48.72765,2.43747,2021-11-04 20:50:00
394,202100009306,2,2,1,6,48.80235,2.42597,2021-11-05 07:50:00
395,202100009391,3,1,1,4,48.7536127064,2.3611575387,2021-11-05 19:00:00
396,202100009469,5,2,2,3,48.7562378032,2.3741111753,2021-11-04 20:00:00
397,202100009470,5,2,2,6,48.78346,2.40134,2021-11-03 07:38:00
398,202100009471,5,2,1,2,48.82011,2.47186,2021-11-03 23:00:00
399,202100009472,5,2,1,1,48.80577,2.44093,2021-11-03 23:50:00
400,202100009473,2,2,2,2,48.79084,2.36959,2021-11-04 17:20:00
401,202100009474,1,2,1,1,48.757101,2.368895,2021-11-04 10:25:00
402,202100009475,5,2,1,2,48.85295,2.494,2021-11-03 21:30:00
403,202100009476,1,2,1,6,48.769604,2.484764,2021-11-03 12:30:00
404,202100009477,1,2,2,3,48.77251,2.40027,2021-11-04 11:50:00
405,202100009478,1,2,3,2,48.74646,2.38477,2021-11-04 10:00:00
406,202100009479,2,2,2,4,48.78657,2.51941,2021-11-04 17:55:00
407,202100009480,2,2,2,6,48.80835,2.42297,2021-11-04 17:00:00
408,202100009481,1,2,2,3,48.79829,2.42014,2021-11-04 10:20:00
409,202100009548,5,1,1,3,48.81428,2.35506,2021-11-04 08:20:00
410,202100009549,5,1,2,7,48.774,2.3461,2021-11-04 06:50:00
411,202100009628,5,2,1,6,48.798461,2.391216,2021-10-24 23:35:00
412,202100009629,5,2,1,6,48.80723,2.47102,2021-11-02 19:10:00
413,202100009630,1,2,1,7,48.80552,2.48228,2021-11-02 14:30:00
414,202100009631,1,2,1,1,48.78206,2.36388,2021-11-02 10:30:00
415,202100009632,5,2,2,3,48.82074,2.39566,2021-11-03 07:45:00
416,202100009633,1,2,2,6,48.76107,2.39179,2021-11-03 07:50:00
417,202100009634,1,2,1,2,48.76967,2.46405,2021-10-27 17:55:00
418,202100009812,5,2,1,2,48.758497,2.443335,2021-11-02 18:03:00
419,202100009813,1,2,1,3,48.80447,2.43245,2021-11-01 10:25:00
420,202100009814,5,1,2,7,48.75316,2.36707,2021-11-02 04:50:00
421,202100009887,1,1,1,2,48.7981580773,2.4447797986,2021-11-02 17:05:00
422,202100009889,3,1,2,6,48.7592916531,2.3835324056,2021-11-02 00:10:00
423,202100009932,2,2,1,1,48.852197,2.494511,2021-11-01 07:30:00
424,202100009989,5,1,3,4,48.8552845039,2.4893358452,2021-11-01 21:00:00
425,202100009990,3,1,1,2,48.7507114953,2.5144422054,2021-11-01 20:00:00
426,202100010047,3,1,8,6,48.78157,2.56564,2021-10-31 01:10:00
427,202100010048,5,2,2,2,48.8292,2.49318,2021-10-31 02:35:00
428,202100010049,1,2,2,7,48.76629,2.52508,2021-10-31 15:00:00
429,202100010124,1,1,2,3,48.799837147,2.4462785908,2021-10-30 16:00:00
430,202100010125,1,1,2,6,48.77092,2.44735,2021-10-30 11:40:00
431,202100010173,2,2,1,3,48.7945294121,2.3846554756,2021-10-28 19:35:00
432,202100010174,5,2,1,2,48.7704,2.4561,2021-10-30 20:35:00
433,202100010175,1,2,3,7,48.79801,2.47457,2021-10-30 11:00:00
434,202100010176,5,2,2,3,48.76882,2.47017,2021-10-30 20:00:00
435,202100010177,1,2,2,1,48.77677,2.54085,2021-10-30 14:50:00
436,202100010178,5,2,2,6,48.80157,2.41632,2021-10-30 06:15:00
437,202100010246,1,1,2,2,48.76015,2.32107,2021-10-30 17:00:00
438,202100010247,1,1,1,6,48.7588,2.33688,2021-10-30 17:35:00
439,202100010248,1,1,2,4,48.7602012934,2.3206169189,2021-10-30 11:30:00
440,202100010358,1,2,2,3,48.80719,2.47533,2021-10-29 14:25:00
441,202100010359,1,2,2,6,48.78281,2.464122,2021-10-29 13:30:00
442,202100010360,1,2,7,6,48.79339,2.47863,2021-10-28 17:00:00
443,202100010361,5,2,1,3,48.7604412986,2.3994555645,2021-10-29 19:50:00
444,202100010362,1,2,1,3,48.75658,2.36912,2021-10-29 10:20:00
445,202100010363,2,2,1,6,48.7745661383,2.4417757988,2021-10-28 19:30:00
446,202100010364,2,2,1,1,48.79867,2.45115,2021-10-28 18:30:00
447,202100010365,5,2,2,3,48.77065,2.40133,2021-10-29 20:00:00
448,202100010366,1,2,1,3,48.77336,2.39957,2021-10-29 11:45:00
449,202100010367,5,2,1,6,48.73074,2.55327,2021-10-28 04:30:00
450,202100010456,1,1,2,3,48.760209,2.320581,2021-10-29 13:55:00
451,202100010464,1,1,2,2,48.8379348271,2.4939608574,2021-10-29 12:35:00
452,202100010465,1,2,1,6,48.822142545,2.5106549263,2021-10-28 13:00:00
453,202100010574,1,2,5,3,48.78955,2.51607,2021-10-26 08:15:00
454,202100010575,1,2,1,3,48.79625,2.3222,2021-10-28 14:01:00
455,202100010576,1,2,1,2,48.8014,2.3591,2021-10-27 09:35:00
456,202100010577,5,2,8,3,48.79546,2.4562,2021-10-27 20:10:00
457,202100010578,1,2,1,3,48.81212,2.56721,2021-10-28 15:20:00
458,202100010579,5,2,1,2,48.71615,2.57311,2021-10-28 19:50:00
459,202100010678,3,1,1,2,48.7941121614,2.4417938878,2021-10-27 17:50:00
460,202100010743,1,2,1,3,48.83638,2.47559,2021-10-25 17:15:00
461,202100010744,5,2,1,2,48.813278,2.388466,2021-10-27 20:15:00
462,202100010745,5,2,1,3,48.76212,2.34958,2021-10-27 05:45:00
463,202100010746,5,2,1,3,48.775791,2.480221,2021-10-26 20:15:00
464,202100010829,1,1,1,3,48.80959,2.34893,2021-10-27 16:20:00
465,202100010830,1,1,1,5,48.774025289,2.3462096537,2021-10-27 08:05:00
466,202100010837,1,1,1,2,48.8273238388,2.5090636814,2021-10-27 17:05:00
467,202100010941,5,2,2,3,48.78957,2.435357,2021-10-25 20:50:00
468,202100010942,5,2,1,6,48.76338,2.35513,2021-10-26 21:35:00
469,202100010943,1,2,1,3,48.77739,2.35306,2021-10-26 14:30:00
470,202100010944,1,2,1,2,48.77959,2.44318,2021-10-25 11:50:00
471,202100011038,3,1,1,3,48.8129273331,2.4489557692,2021-10-17 20:20:00
472,202100011118,5,2,1,3,48.79918,2.39165,2021-10-24 23:25:00
473,202100011119,5,2,1,6,48.8453348634,2.4552083015,2021-10-23 01:50:00
474,202100011120,5,2,2,3,48.77412,2.43894,2021-10-25 07:50:00
475,202100011121,1,2,2,3,48.75503,2.44439,2021-10-25 09:52:00
476,202100011122,3,2,1,3,48.80926,2.45958,2021-10-25 20:50:00
477,202100011183,1,1,2,7,48.75977,2.33849,2021-10-25 09:50:00
478,202100011188,5,2,1,3,48.77282,2.40011,2021-10-24 21:30:00
479,202100011245,1,2,1,6,48.76651,2.38611,2021-10-24 11:00:00
480,202100011246,1,2,1,1,48.76346,2.41878,2021-10-24 18:00:00
481,202100011247,1,2,1,6,48.79996,2.42709,2021-10-24 12:20:00
482,202100011323,1,1,1,2,48.78001,2.34689,2021-10-24 14:10:00
483,202100011332,1,1,1,2,48.7633,2.3809,2021-10-24 18:25:00
484,202100011333,1,1,1,6,48.7706496736,2.3853272779,2021-10-24 15:15:00
485,202100011334,5,1,8,6,48.7634311379,2.3812866211,2021-10-23 19:30:00
486,202100011335,3,1,1,2,48.81657,2.44498,2021-10-23 06:50:00
487,202100011336,2,1,8,5,48.8171389327,2.4422619339,2021-10-22 09:23:00
488,202100011429,1,2,1,6,48.84,2.43,2021-10-23 13:00:00
489,202100011430,5,2,1,3,48.75935,2.44338,2021-10-23 21:19:00
490,202100011431,5,2,1,1,48.83023,2.51291,2021-10-23 05:15:00
491,202100011432,5,2,1,2,48.76797,2.48778,2021-10-23 01:45:00
492,202100011433,1,2,1,6,48.79154,2.55396,2021-10-23 11:00:00
493,202100011434,1,2,1,3,48.81927,2.51469,2021-10-23 11:55:00
494,202100011510,1,1,1,2,48.7596,2.3215,2021-10-23 12:45:00
495,202100011522,1,1,1,6,48.8171389327,2.4422619339,2021-10-22 08:44:00
496,202100011647,5,2,1,2,48.76381,2.44195,2021-10-22 21:10:00
497,202100011648,2,2,1,3,48.81223,2.459,2021-10-22 08:30:00
498,202100011649,1,2,1,3,48.80898,2.36258,2021-10-22 09:30:00
499,202100011650,5,2,1,3,48.79687,2.35021,2021-10-21 23:09:00
500,202100011651,1,2,1,6,48.77793,2.33329,2021-10-22 08:50:00
501,202100011652,5,2,1,4,48.77523,2.44012,2021-10-22 18:35:00
502,202100011653,1,2,1,3,48.77122,2.47744,2021-10-08 13:30:00
503,202100011654,1,2,1,6,48.79609,2.46346,2021-10-22 09:25:00
504,202100011655,1,2,1,2,48.79524,2.45908,2021-10-22 08:55:00
505,202100011656,1,2,1,1,48.72446,2.41883,2021-10-22 11:14:00
506,202100011657,1,2,1,6,48.736186,2.4241032,2021-10-22 09:00:00
507,202100011658,5,2,1,3,48.81934,2.55795,2021-10-22 19:30:00
508,202100011659,3,2,1,2,48.780936,2.573074,2021-10-20 21:00:00
509,202100011660,1,2,1,3,48.8145,2.5117,2021-10-22 08:30:00
510,202100011661,5,2,6,3,48.81523,2.5072,2021-10-21 07:45:00
511,202100011662,1,2,1,5,48.79572,2.42515,2021-10-22 12:45:00
512,202100011663,2,2,1,3,48.77906,2.4176,2021-10-22 08:00:00
513,202100011751,3,1,1,3,48.8302008945,2.4957669959,2021-10-22 06:20:00
514,202100011858,1,2,1,1,48.75404,2.44871,2021-10-20 17:30:00
515,202100011859,1,2,1,3,48.81786,2.47593,2021-10-20 12:50:00
516,202100011860,5,2,2,3,48.81652,2.338,2021-10-20 23:25:00
517,202100011861,1,2,3,1,48.82163,2.39947,2021-10-21 14:54:00
518,202100011862,1,2,2,3,48.82605,2.52122,2021-10-21 15:15:00
519,202100011863,1,2,3,4,48.75559,2.50725,2021-10-21 16:30:00
520,202100011864,5,2,1,3,48.727457,2.531126,2021-10-20 19:30:00
521,202100011945,1,1,1,3,48.75849,2.326,2021-10-21 16:50:00
522,202100011947,5,1,1,2,48.75845,2.32669,2021-10-20 19:54:00
523,202100011954,1,1,1,4,48.7767878581,2.4174608997,2021-10-21 10:00:00
524,202100012054,5,2,1,1,48.7986,2.50114,2021-10-19 22:30:00
525,202100012055,1,2,1,3,48.79811,2.48402,2021-10-19 14:45:00
526,202100012056,5,2,1,3,48.79317,2.39596,2021-10-20 04:55:00
527,202100012057,1,2,8,3,48.758956,2.350894,2021-10-20 17:00:00
528,202100012058,1,2,1,3,48.74787,2.36934,2021-10-20 12:40:00
529,202100012059,1,2,1,3,48.76849,2.49423,2021-10-19 16:40:00
530,202100012060,2,2,3,6,48.77303,2.41464,2021-10-20 08:45:00
531,202100012061,1,2,1,1,48.8311,2.53525,2021-10-19 17:20:00
532,202100012062,1,2,2,7,48.71524,2.5747,2021-10-20 10:30:00
533,202100012063,1,2,2,6,48.7982,2.42037,2021-10-20 11:25:00
534,202100012141,2,1,1,6,48.82692,2.46755,2021-10-20 05:30:00
535,202100012253,1,2,1,7,48.723271,2.444135,2021-10-19 17:14:00
536,202100012254,5,2,1,3,48.82076,2.39545,2021-10-19 19:15:00
537,202100012255,1,2,1,6,48.81596,2.37718,2021-10-19 12:20:00
538,202100012256,1,2,1,6,48.74157,2.35277,2021-10-19 08:15:00
539,202100012257,5,2,1,3,48.78004,2.44449,2021-10-18 19:00:00
540,202100012258,1,2,1,3,48.824291,2.56152,2021-10-18 18:25:00
541,202100012353,2,1,1,3,48.8097,2.3388,2021-10-19 19:15:00
542,202100012355,1,1,1,3,48.75678,2.33104,2021-10-19 07:50:00
543,202100012373,1,1,1,6,48.7619341283,2.3819786134,2021-10-19 13:25:00
544,202100012374,2,1,1,4,48.7821742781,2.4410995834,2021-10-19 08:20:00
545,202100012491,5,2,1,6,48.765352,2.447691,2021-10-18 07:15:00
546,202100012492,5,2,2,3,48.806601,2.443341,2021-10-18 20:27:00
547,202100012493,1,2,1,6,48.80552,2.34813,2021-10-18 16:48:00
548,202100012494,4,2,1,3,48.78448,2.436874,2021-10-16 22:45:00
549,202100012495,5,2,1,3,48.7902,2.52244,2021-10-17 00:20:00
550,202100012496,1,2,1,2,48.79516,2.42249,2021-10-16 15:30:00
551,202100012599,1,1,1,4,48.81302,2.33612,2021-10-18 12:15:00
552,202100012600,3,1,1,6,48.79505,2.34454,2021-10-17 21:39:00
553,202100012686,4,2,1,2,48.80858,2.32625,2021-10-17 21:00:00
554,202100012687,1,2,1,7,48.8108108469,2.3637127876,2021-10-17 16:55:00
555,202100012799,2,1,1,2,48.7536989552,2.3792266846,2021-10-17 08:20:00
556,202100012801,3,1,1,2,48.78689,2.43995,2021-10-17 01:10:00
557,202100012802,3,1,1,2,48.7740997838,2.4089615958,2021-10-16 05:20:00
558,202100012884,1,2,1,6,48.745399,2.469167,2021-10-16 13:35:00
559,202100012885,1,2,1,6,48.812336,2.361597,2021-10-16 12:50:00
560,202100012886,5,2,1,3,48.8071,2.352352,2021-10-15 22:15:00
561,202100012887,1,2,1,3,48.7546021901,2.4102653051,2021-10-16 08:30:00
562,202100012888,1,2,1,6,48.80298,2.55308,2021-10-16 14:37:00
563,202100012889,1,2,1,2,48.765248,2.51066,2021-10-16 13:32:00
564,202100013009,3,1,1,3,48.75631,2.33422,2021-10-16 06:30:00
565,202100013011,1,1,1,4,48.76124,2.31729,2021-10-15 11:45:00
566,202100013021,3,1,1,6,48.8176187265,2.4186579611,2021-10-16 05:20:00
567,202100013116,2,2,1,6,48.79281,2.49436,2021-10-15 07:40:00
568,202100013117,5,2,1,1,48.804634,2.369361,2021-10-14 18:30:00
569,202100013118,5,2,1,3,48.824453,2.39005,2021-10-15 20:00:00
570,202100013119,5,2,1,3,48.7563773797,2.3741412163,2021-10-15 23:15:00
571,202100013120,1,2,1,6,48.75598,2.3281,2021-10-15 15:45:00
572,202100013121,5,2,1,6,48.769227,2.402218,2021-10-14 23:20:00
573,202100013122,1,2,1,3,48.828827,2.403164,2021-10-15 11:30:00
574,202100013123,1,2,1,1,48.80922,2.41697,2021-10-13 15:30:00
575,202100013317,1,2,1,3,48.74824,2.44597,2021-10-14 18:15:00
576,202100013318,1,2,1,3,48.81286,2.47963,2021-10-13 16:20:00
577,202100013319,5,2,1,2,48.79974,2.43761,2021-10-13 06:00:00
578,202100013320,1,1,1,3,48.75347,2.37704,2021-10-14 09:00:00
579,202100013321,1,2,1,3,48.77275,2.40006,2021-10-14 08:15:00
580,202100013322,1,2,1,2,48.8513,2.4511,2021-10-09 13:30:00
581,202100013323,1,2,1,6,48.79357,2.46127,2021-10-13 18:45:00
582,202100013324,1,2,1,6,48.76244,2.40662,2021-10-14 17:45:00
583,202100013325,1,2,1,2,48.827,2.533,2021-10-13 08:10:00
584,202100013326,1,2,1,4,48.82701,2.51037,2021-10-14 13:00:00
585,202100013327,5,2,1,7,48.7889,2.4289,2021-10-13 20:45:00
586,202100013328,5,2,1,3,48.79632,2.42891,2021-10-12 21:29:00
587,202100013364,1,1,1,2,48.77467,2.34591,2021-10-14 14:50:00
588,202100013374,1,1,1,4,48.8354458972,2.5387118132,2021-10-14 15:00:00
589,202100013375,1,1,1,2,48.8030108828,2.4483130603,2021-10-14 11:50:00
590,202100013393,1,2,1,2,48.75535,2.44431,2021-10-13 09:15:00
591,202100013394,1,2,1,4,48.80803,2.47342,2021-10-12 13:00:00
592,202100013395,1,2,1,6,48.8373,2.503673,2021-10-13 10:25:00
593,202100013396,1,2,1,6,48.79863,2.34587,2021-10-13 15:00:00
594,202100013397,1,2,1,3,48.85334,2.49202,2021-10-13 18:10:00
595,202100013398,1,2,1,6,48.794753,2.445528,2021-10-11 18:00:00
596,202100013399,4,2,1,2,48.7695259945,2.4094390868,2021-10-13 19:58:00
597,202100013400,3,2,1,2,48.795898,2.429064,2021-10-12 21:29:00
598,202100013401,1,2,1,6,48.795068,2.425342,2021-10-12 11:30:00
599,202100013563,1,1,1,3,48.78321,2.34721,2021-10-13 13:20:00
600,202100013569,3,1,1,6,48.7978767905,2.4442674715,2021-10-12 20:15:00
601,202100013698,5,2,1,1,48.74589,2.43749,2021-10-12 00:40:00
602,202100013699,5,2,1,7,48.8098,2.4549,2021-10-12 21:10:00
603,202100013700,5,2,1,3,48.78843,2.36817,2021-10-12 00:38:00
604,202100013701,1,2,1,6,48.81589,2.39286,2021-10-11 16:40:00
605,202100013702,1,2,1,3,48.75381,2.33361,2021-10-12 09:20:00
606,202100013703,2,2,1,2,48.79287,2.45922,2021-10-12 07:20:00
607,202100013704,2,2,1,3,48.77136,2.46046,2021-10-11 07:40:00
608,202100013705,1,2,1,3,48.76817,2.4032,2021-10-12 17:50:00
609,202100013706,2,2,1,3,48.81386,2.53746,2021-10-12 20:00:00
610,202100013707,2,2,1,2,48.7616,2.49448,2021-10-12 07:45:00
611,202100013800,1,1,1,3,48.77629,2.43042,2021-10-12 13:50:00
612,202100013801,1,1,1,2,48.830054266,2.4955528834,2021-10-11 16:20:00
613,202100013896,1,2,1,6,48.80493,2.34594,2021-10-11 16:30:00
614,202100013897,5,2,1,6,48.76873,2.42049,2021-10-11 21:45:00
615,202100013898,4,2,1,3,48.76762,2.40632,2021-10-11 21:00:00
616,202100013899,5,2,1,6,48.77261,2.51922,2021-10-10 23:25:00
617,202100013974,3,1,1,6,48.8302582522,2.4893581867,2021-10-11 00:25:00
618,202100014025,1,2,1,3,48.8468,2.49683,2021-10-10 11:30:00
619,202100014026,5,2,1,1,48.79,2.43,2021-10-10 03:15:00
620,202100014027,1,2,1,4,48.73736,2.45249,2021-10-09 17:30:00
621,202100014093,1,1,1,2,48.76063,2.31917,2021-10-10 16:20:00
622,202100014094,1,1,1,2,48.7581,2.3267,2021-10-09 17:40:00
623,202100014095,5,1,1,6,48.805047,2.344679,2021-10-10 01:58:00
624,202100014098,1,1,1,4,48.775,2.346,2021-10-09 13:30:00
625,202100014112,3,1,1,2,48.7740034256,2.4056004171,2021-10-09 23:15:00
626,202100014114,3,1,1,4,48.81705,2.44352,2021-10-09 04:55:00
627,202100014214,2,2,1,3,48.78602,2.49217,2021-10-09 18:34:00
628,202100014215,5,2,1,3,48.84217,2.50135,2021-10-09 22:30:00
629,202100014216,2,2,1,3,48.8488,2.50859,2021-10-09 18:20:00
630,202100014217,1,2,1,6,48.8141,2.42528,2021-10-09 18:30:00
631,202100014218,5,2,1,2,48.817813,2.397418,2021-10-08 22:30:00
632,202100014219,5,2,1,6,48.7708610313,2.4010062218,2021-10-09 01:18:00
633,202100014220,5,2,1,3,48.84935,2.45797,2021-10-09 21:35:00
634,202100014221,5,2,1,3,48.76595,2.40436,2021-10-09 22:50:00
635,202100014222,1,1,1,3,48.72768,2.44542,2021-10-09 18:30:00
636,202100014223,1,2,1,6,48.79461,2.55812,2021-10-09 12:40:00
637,202100014224,1,2,1,3,48.82956,2.49316,2021-10-09 16:55:00
638,202100014225,4,2,1,4,48.81575,2.51394,2021-10-09 07:30:00
639,202100014417,1,2,1,3,48.790793,2.391116,2021-10-08 15:50:00
640,202100014418,5,2,1,3,48.84641,2.41748,2021-10-08 20:30:00
641,202100014419,5,2,1,4,48.7364195561,2.4466950886,2021-10-08 20:55:00
642,202100014420,1,2,1,3,48.78601,2.49523,2021-10-06 16:15:00
643,202100014421,5,2,1,6,48.83259,2.52783,2021-10-08 06:15:00
644,202100014422,1,2,1,2,48.82048,2.48137,2021-10-07 12:20:00
645,202100014423,1,2,1,6,48.79969,2.43935,2021-10-08 09:30:00
646,202100014424,1,2,1,3,48.761704,2.351776,2021-10-08 09:10:00
647,202100014425,1,2,1,3,48.8579,2.49179,2021-10-06 15:30:00
648,202100014426,1,2,1,2,48.80103,2.45502,2021-10-07 16:05:00
649,202100014427,1,2,1,3,48.7697574754,2.471794456,2021-10-06 12:55:00
650,202100014428,1,2,1,3,48.73224,2.40884,2021-10-08 09:14:00
651,202100014429,1,2,1,6,48.811,2.53972,2021-10-07 16:35:00
652,202100014430,1,2,1,6,48.77379,2.51722,2021-10-08 09:05:00
653,202100014536,3,1,1,2,48.8299683308,2.4970322965,2021-10-08 21:20:00
654,202100014537,3,1,1,4,48.8176026373,2.4211764336,2021-10-08 21:00:00
655,202100014539,1,1,1,5,48.8593412312,2.486201098,2021-10-08 14:00:00
656,202100014642,5,2,1,3,48.84652,2.4196,2021-10-07 19:30:00
657,202100014643,1,2,2,2,48.8202211402,2.4713745116,2021-10-05 10:00:00
658,202100014644,1,2,1,6,48.8151,2.4204,2021-10-07 09:20:00
659,202100014645,1,2,1,2,48.76959,2.33745,2021-10-07 18:20:00
660,202100014646,2,2,2,3,48.84777,2.48784,2021-10-05 19:30:00
661,202100014647,1,2,1,3,48.78863,2.45496,2021-10-07 17:30:00
662,202100014730,1,1,1,3,48.7576104442,2.3283290863,2021-10-07 16:30:00
663,202100014732,3,2,1,2,48.77755,2.34652,2021-10-07 01:26:00
664,202100014746,5,1,1,3,48.83491,2.49378,2021-10-07 05:00:00
665,202100014846,1,2,1,3,48.7984,2.38169,2021-10-06 11:05:00
666,202100014847,1,2,1,4,48.72776,2.4453,2021-10-06 10:43:00
667,202100014848,1,2,1,3,48.7871,2.37651,2021-10-06 16:15:00
668,202100014849,1,2,1,1,48.81418,2.37329,2021-10-06 17:12:00
669,202100014850,5,2,1,6,48.75827,2.39291,2021-10-06 07:10:00
670,202100014851,3,2,1,6,48.77259,2.43556,2021-10-06 07:00:00
671,202100014852,1,2,1,6,48.732031,2.41078,2021-10-06 15:30:00
672,202100014853,1,2,1,1,48.77729,2.53994,2021-10-06 13:20:00
673,202100014922,3,1,1,2,48.7854,2.34638,2021-10-06 04:28:00
674,202100014928,1,1,1,4,48.8274267837,2.5250410209,2021-10-06 18:35:00
675,202100014929,1,1,1,2,48.753601,2.376143,2021-10-06 16:00:00
676,202100014930,3,1,1,2,48.8176679679,2.414811413,2021-10-05 23:50:00
677,202100015121,1,2,1,6,48.8404402284,2.4176230429,2021-10-05 13:10:00
678,202100015122,5,2,1,3,48.79246,2.43455,2021-10-04 23:30:00
679,202100015123,1,2,3,1,48.779909,2.368728,2021-10-05 08:55:00
680,202100015124,2,2,1,6,48.76169,2.40046,2021-10-02 07:05:00
681,202100015125,3,1,1,6,48.75349,2.37678,2021-10-01 02:20:00
682,202100015126,2,2,2,3,48.76003,2.34533,2021-10-05 07:50:00
683,202100015127,2,2,1,3,48.77741,2.51156,2021-10-05 19:20:00
684,202100015128,1,1,1,3,48.72171,2.56302,2021-09-22 07:40:00
685,202100015129,5,1,2,2,48.7651284185,2.4915361404,2021-10-01 22:40:00
686,202100015130,5,2,1,6,48.77419,2.50858,2021-10-05 07:10:00
687,202100015215,1,1,3,5,48.84879,2.49089,2021-10-05 09:30:00
688,202100015216,3,1,2,2,48.7573897525,2.4765319865,2021-10-02 22:50:00
689,202100015234,1,2,1,1,48.8028,2.43405,2021-10-04 12:30:00
690,202100015235,1,2,1,6,48.791,2.35365,2021-10-04 13:20:00
691,202100015236,1,2,1,1,48.75637,2.41349,2021-10-03 16:30:00
692,202100015300,3,1,1,2,48.7553968079,2.3507115036,2021-10-04 00:20:00
693,202100015301,3,1,1,2,48.7550727749,2.3510336101,2021-10-03 23:23:00
694,202100015362,1,2,2,4,48.75257,2.35448,2021-10-03 13:00:00
695,202100015363,1,2,2,3,48.80734,2.53739,2021-10-03 14:40:00
696,202100015459,2,1,3,2,48.80853,2.44875,2021-10-03 07:15:00
697,202100015460,3,1,3,4,48.8167102311,2.452692539,2021-10-03 00:05:00
698,202100015647,1,2,8,6,48.80593,2.47836,2021-10-02 14:25:00
699,202100015648,5,2,2,6,48.82006,2.47657,2021-10-02 19:30:00
700,202100015649,5,2,2,3,48.81673,2.36725,2021-10-02 21:30:00
701,202100015650,3,1,2,6,48.7537,2.3759,2021-10-01 22:35:00
702,202100015651,1,2,1,5,48.79959,2.46709,2021-10-02 12:16:00
703,202100015652,5,2,3,3,48.80324,2.551,2021-10-02 20:15:00
704,202100015714,3,1,2,3,48.771371548,2.3450994762,2021-10-02 21:30:00
705,202100015716,1,1,1,2,48.76198,2.3151,2021-10-02 13:45:00
706,202100015734,3,1,2,6,48.7574142875,2.4755237102,2021-10-02 00:50:00
707,202100015754,5,2,2,3,48.778824,2.379772,2021-10-01 19:35:00
708,202100015755,1,2,1,3,48.79208,2.49714,2021-10-01 14:20:00
709,202100015756,1,2,1,2,48.812492,2.36155,2021-10-01 14:20:00
710,202100015757,1,2,1,3,48.7924655894,2.3328137398,2021-10-01 14:30:00
711,202100015758,1,2,8,1,48.85731,2.47081,2021-09-28 07:45:00
712,202100015759,1,2,1,6,48.7853,2.43404,2021-10-01 08:35:00
713,202100015760,1,2,1,6,48.8183354893,2.4926271848,2021-09-30 18:00:00
714,202100015761,5,2,1,3,48.72749,2.53106,2021-09-30 21:15:00
715,202100015852,1,1,2,2,48.7537748866,2.3678954755,2021-10-01 16:45:00
716,202100015853,3,1,1,3,48.7541617479,2.3503539663,2021-10-01 07:25:00
717,202100015959,1,2,1,3,48.74698,2.48973,2021-09-30 12:15:00
718,202100015960,1,2,1,3,48.811033,2.384301,2021-09-30 10:25:00
719,202100016043,1,1,1,5,48.7609,2.339,2021-09-30 18:25:00
720,202100016054,1,1,1,6,48.8203988353,2.4015747159,2021-09-29 12:40:00
